,parentTconst,primaryTitle,seasonNumber,year,numSeasons,startYear,averageRating,numVotes,avgVotes,intYear,yearVotes,propVotes
43661,tt7053920,The Toys That Made Us,1.0,2017.0,3.0,2017.0,8.05,2829,2117.0,2017,5574011,0.05075339822616066
43712,tt7107518,The Standups,1.0,2017.0,2.0,2017.0,6.583333333333333,1667,1305.5,2017,5574011,0.02990665070449269
43718,tt7115498,Dolunay,1.0,2017.0,1.0,2017.0,9.100000000000001,1271,1271.0,2017,5574011,0.02280225137697073
43744,tt7131720,Kakegurui,1.0,2017.0,2.0,2017.0,7.708333333333333,1797,1511.5,2017,5574011,0.032238903008982224
43897,tt7222086,Made in Abyss,1.0,2017.0,2.0,2017.0,8.430769230769231,4710,4710.0,2017,5574011,0.08449929503188996
44052,tt7305166,The Opposition with Jordan Klepper,1.0,2017.0,1.0,2017.0,6.892968750000004,1222,1222.0,2017,5574011,0.0219231716622016
44125,tt7349602,The Confession Tapes,1.0,2017.0,2.0,2017.0,7.614285714285714,1668,1058.0,2017,5574011,0.029924591106834916
44210,tt7404870,7YUZ,1.0,2017.0,1.0,2017.0,7.000000000000001,1565,1565.0,2017,5574011,0.02807672966558552
44262,tt7431994,Çukur,1.0,2017.0,4.0,2017.0,9.047058823529412,7360,5816.5,2017,5574011,0.13204136123879195
44281,tt7441658,Black Clover,1.0,2017.0,4.0,2017.0,8.247058823529414,12056,13490.0,2017,5574011,0.21628949063789074
44298,tt7450814,Koombiyo,1.0,2017.0,1.0,2017.0,8.792982456140347,4345,4345.0,2017,5574011,0.07795104817697704
44391,tt7517016,The Walking Dead: Red Machete,1.0,2017.0,1.0,2017.0,7.6375,1197,1197.0,2017,5574011,0.02147466160364592
44448,tt7549864,The IMDb Show,1.0,2017.0,5.0,2017.0,7.5249999999999995,1974,2186.2,2017,5574011,0.03541435422355643
44454,tt7550774,Siyah Beyaz Ask,1.0,2017.0,1.0,2017.0,9.396875000000003,3425,3425.0,2017,5574011,0.06144587802212805
44498,tt7570990,Beyond Stranger Things,1.0,2017.0,1.0,2017.0,7.557142857142856,1434,1434.0,2017,5574011,0.025726536958753758
44501,tt7573024,Creeped Out,1.0,2017.0,2.0,2017.0,6.46923076923077,2373,1738.5,2017,5574011,0.04257257475810507
46200,tt8596744,IMDb on the Scene - Interviews,1.0,2017.0,3.0,2017.0,7.184042553191489,4386,4365.666666666667,2017,5574011,0.07868660467300836
47348,tt9471404,The Chosen,1.0,2017.0,2.0,2017.0,9.455555555555556,8168,5058.0,2017,5574011,0.1465372063313115
7460,tt0115147,The Daily Show,24.0,2018.1153846153845,27.0,1996.0,6.00886075949367,3142,3368.846153846154,2018,4310524,0.0728913700515297
7701,tt0115355,Silent Witness,23.0,2018.9166666666667,25.0,1996.0,7.840000000000001,1342,1158.5416666666667,2018,4310524,0.03113310585905565
7931,tt0118401,Midsomer Murders,20.0,2018.7142857142858,22.0,1997.0,7.199999999999999,2522,3480.6363636363635,2018,4310524,0.058507967940788635
8102,tt0121955,South Park,22.0,2018.9130434782608,24.0,1997.0,7.599999999999999,17312,30431.916666666668,2018,4310524,0.40162170538895037
10151,tt0182576,Family Guy,19.0,2018.8,21.0,1999.0,6.780000000000001,10256,25156.105263157893,2018,4310524,0.23792930975445212
10679,tt0203259,Law & Order: Special Victims Unit,21.0,2018.1304347826087,24.0,1999.0,8.110000000000001,5675,16672.590909090908,2018,4310524,0.13165452738460567
11412,tt0239195,Survivor,36.0,2018.375,41.0,2000.0,7.328571428571428,1652,2008.475,2018,4310524,0.038324806914426184
11413,tt0239195,Survivor,37.0,2018.9,41.0,2000.0,8.535714285714285,3947,2008.475,2018,4310524,0.09156659375983059
11733,tt0251497,Big Brother,20.0,2018.1363636363637,23.0,2000.0,7.027500000000001,1390,1021.9545454545455,2018,4310524,0.03224665957085496
11961,tt0264235,Curb Your Enthusiasm,10.0,2018.9,11.0,2000.0,8.54,12060,13355.4,2018,4310524,0.2797803700895761
12696,tt0290988,Trailer Park Boys,12.0,2018.0,12.0,2001.0,8.4,1915,3095.8333333333335,2018,4310524,0.04442615329365989
14475,tt0370194,Reno 911!,6.0,2018.0,7.0,2003.0,7.273333333333334,1008,1299.7142857142858,2018,4310524,0.023384627947785466
14680,tt0380136,QI,16.0,2018.0,19.0,2003.0,6.73888888888889,821,1134.0,2018,4310524,0.019046408278900664
14766,tt0383126,MythBusters,13.0,2018.4285714285713,15.0,2003.0,7.292857142857144,1163,2308.5714285714284,2018,4310524,0.02698047847547073
15099,tt0397306,American Dad!,14.0,2018.8666666666666,16.0,2005.0,7.1450000000000005,5574,9374.6875,2018,4310524,0.12931142478269464
15501,tt0413573,Grey's Anatomy,15.0,2018.1764705882354,18.0,2005.0,8.003999999999998,21592,23271.41176470588,2018,4310524,0.5009135780243886
15652,tt0417373,The Venture Bros.,7.0,2018.0,7.0,2003.0,8.97,1269,2567.1428571428573,2018,4310524,0.029439576255694204
16228,tt0436992,Doctor Who,11.0,2018.3333333333333,13.0,2005.0,6.016666666666666,78219,84807.08333333333,2018,4310524,1.8146053704839598
16248,tt0437005,Hell's Kitchen,17.0,2018.4736842105262,20.0,2005.0,6.76875,1007,1140.2,2018,4310524,0.02336142891212298
16734,tt0452046,Criminal Minds,14.0,2018.9285714285713,15.0,2005.0,7.640000000000001,10973,36776.46666666667,2018,4310524,0.25456301832445427
16902,tt0458290,Star Wars: The Clone Wars,6.0,2018.0,7.0,2008.0,8.069230769230769,25111,48339.57142857143,2018,4310524,0.5825509845206754
17018,tt0460681,Supernatural,14.0,2018.9285714285713,15.0,2005.0,8.315000000000001,43037,80051.73333333334,2018,4310524,0.998416897806392
19360,tt0914376,The Innocent Man,1.0,2018.0,1.0,2018.0,7.449999999999999,1286,1286.0,2018,4310524,0.029833959861956458
19989,tt0988818,Gintama,8.0,2018.0,8.0,2005.0,9.614285714285714,2294,7181.75,2018,4310524,0.053218587809741924
20163,tt10044448,Morning Show Mysteries,1.0,2018.0,1.0,2018.0,6.542857142857143,2265,2265.0,2018,4310524,0.052545815775529844
20819,tt1043813,Titans,1.0,2018.0,3.0,2018.0,8.372727272727273,41340,25533.0,2018,4310524,0.959048134287154
21150,tt1064899,Queen of the South,3.0,2018.5,5.0,2016.0,8.415384615384614,3418,3454.2,2018,4310524,0.07929430389437572
21599,tt1091909,Murdoch Mysteries,12.0,2018.2142857142858,15.0,2008.0,7.983333333333334,3535,3423.5714285714284,2018,4310524,0.08200859106688653
21666,tt1094229,Heartland,12.0,2018.0,15.0,2007.0,9.19090909090909,1176,2347.714285714286,2018,4310524,0.027282065939083045
23607,tt1230180,The Angry Video Game Nerd,13.0,2018.5714285714287,15.0,2004.0,7.245454545454546,1024,2464.9333333333334,2018,4310524,0.023755812518385235
23678,tt1236246,Runaways,2.0,2018.0,3.0,2017.0,7.7846153846153845,14382,10450.0,2018,4310524,0.3336485308978676
24565,tt1305826,Adventure Time,10.0,2018.0,10.0,2010.0,8.038461538461537,6870,16694.1,2018,4310524,0.15937737500127594
25215,tt1353056,RuPaul's Drag Race,11.0,2018.2307692307693,14.0,2009.0,7.3,3995,3407.0,2018,4310524,0.0926801474716299
25521,tt1378167,NCIS: Los Angeles,10.0,2018.0,13.0,2009.0,8.233333333333334,5880,6531.666666666667,2018,4310524,0.13641032969541522
25743,tt1399045,MacGyver,3.0,2018.5,5.0,2016.0,8.209090909090907,10457,9868.0,2018,4310524,0.24259231592261174
26265,tt1442437,Modern Family,10.0,2018.9,11.0,2009.0,7.327272727272727,21664,35922.36363636364,2018,4310524,0.5025839085920877
26282,tt1442464,The Middle,9.0,2018.0,9.0,2009.0,7.929166666666666,5454,5721.666666666667,2018,4310524,0.12652754050319637
26716,tt1486217,Archer,10.0,2018.8181818181818,12.0,2009.0,7.544444444444443,6256,11174.75,2018,4310524,0.1451331671045098
26783,tt1492179,Strike Back,7.0,2018.5714285714287,8.0,2010.0,7.57,1868,3497.125,2018,4310524,0.04333579861752307
27037,tt1520211,The Walking Dead,8.0,2018.4,11.0,2010.0,7.081249999999998,128416,156025.2,2018,4310524,2.9791273636337485
27076,tt1526318,Borgen,3.0,2018.0,4.0,2010.0,7.960000000000001,2803,3323.0,2018,4310524,0.06502689696194709
27345,tt1561755,Bob's Burgers,10.0,2018.5,13.0,2011.0,7.463636363636363,6809,10669.363636363636,2018,4310524,0.15796223382586433
27561,tt1586680,Shameless,8.0,2018.0,11.0,2011.0,8.308333333333332,12830,17942.090909090908,2018,4310524,0.29764362754969004
27668,tt1595859,Blue Bloods,9.0,2018.0,12.0,2010.0,8.145454545454546,4962,6385.636363636364,2018,4310524,0.11511361495725346
27728,tt1600194,Hawaii Five-0,9.0,2018.888888888889,10.0,2010.0,7.791999999999999,8548,10860.1,2018,4310524,0.19830535684292674
27918,tt1628033,Top Gear,26.0,2018.3793103448277,30.0,2002.0,5.26,868,2240.0689655172414,2018,4310524,0.020136762955037486
27953,tt1632701,Suits,8.0,2018.0,9.0,2011.0,7.8375,15187,29161.88888888889,2018,4310524,0.35232375460616855
27973,tt1637574,Conan,9.0,2018.8,11.0,2010.0,6.908130081300812,1739,1533.4545454545455,2018,4310524,0.04034312301706243
28023,tt1643266,Ancient Aliens,13.0,2018.0,17.0,2009.0,7.2666666666666675,1030,1139.764705882353,2018,4310524,0.023895006732360148
28024,tt1643266,Ancient Aliens,14.0,2018.75,17.0,2009.0,7.313636363636363,1358,1139.764705882353,2018,4310524,0.03150429042965542
28293,tt1693592,Vera,8.0,2018.0,11.0,2011.0,7.874999999999999,1468,1618.5454545454545,2018,4310524,0.034056184352528836
28799,tt1751105,My Little Pony: Friendship Is Magic,8.0,2018.75,9.0,2010.0,7.473076923076922,7754,11933.333333333334,2018,4310524,0.1798853225269132
28950,tt1780441,Portlandia,8.0,2018.0,8.0,2011.0,7.7700000000000005,790,1633.25,2018,4310524,0.01832723817336361
29061,tt1796960,Homeland,7.0,2018.7142857142858,8.0,2011.0,8.116666666666665,22641,31706.375,2018,4310524,0.5252493664343361
29299,tt1826940,New Girl,7.0,2018.0,7.0,2011.0,7.5625,5180,19679.571428571428,2018,4310524,0.12017100473167532
29332,tt1828327,Last Man Standing,7.0,2018.5,9.0,2011.0,8.023809523809522,4662,4987.888888888889,2018,4310524,0.10815390425850778
29424,tt1837492,13 Reasons Why,2.0,2018.0,4.0,2017.0,7.323076923076922,41328,40817.5,2018,4310524,0.9587697458592042
29433,tt1837576,Scandal,7.0,2018.0,7.0,2012.0,7.672222222222223,5239,8026.285714285715,2018,4310524,0.12153974783576196
29512,tt1843230,Once Upon a Time,7.0,2018.0,7.0,2011.0,7.8409090909090935,16996,30421.0,2018,4310524,0.39429081011960493
29539,tt1844624,American Horror Story,10.0,2018.5,13.0,2011.0,8.649999999999999,4138,38747.5,2018,4310524,0.09599760957136534
29544,tt1844923,Friday Night Dinner,5.0,2018.2,6.0,2011.0,7.983333333333332,2164,2410.3333333333335,2018,4310524,0.050202713173618796
29925,tt1888075,Death in Paradise,8.0,2018.0,11.0,2011.0,7.737500000000001,2748,2936.1,2018,4310524,0.06375095000051038
30103,tt1936532,Major Crimes,6.0,2018.0,6.0,2012.0,8.284615384615384,2214,3812.6666666666665,2018,4310524,0.051362664956743076
30310,tt1983079,Call the Midwife,8.0,2018.3,11.0,2012.0,8.722222222222221,2324,2617.2,2018,4310524,0.05391455887961649
30541,tt2039625,Epic Rap Battles of History,5.0,2018.8,6.0,2010.0,6.96923076923077,2036,1672.5,2018,4310524,0.047233236608820645
30774,tt2084712,Young & Hungry,5.0,2018.0,5.0,2014.0,8.045000000000002,1803,1847.8,2018,4310524,0.041827861299461505
30778,tt2085059,Black Mirror,4.0,2018.5,5.0,2011.0,7.833333333333335,248774,191204.2,2018,4310524,5.7713168978991884
30799,tt2089467,Talking Dead,8.0,2018.7777777777778,10.0,2011.0,8.485714285714286,956,1010.3,2018,4310524,0.022178278093336216
30864,tt2100976,Impractical Jokers,8.0,2018.7777777777778,10.0,2011.0,8.103703703703705,2690,3473.3333333333335,2018,4310524,0.06240540593208622
31009,tt2136138,Sofia the First,4.0,2018.0,4.0,2012.0,8.326923076923075,610,1172.25,2018,4310524,0.014151411754116204
31091,tt2149175,The Americans,6.0,2018.0,6.0,2013.0,8.95,15884,17480.0,2018,4310524,0.36849348246292096
31250,tt2177461,A Discovery of Witches,1.0,2018.0,3.0,2018.0,8.450000000000001,12917,9427.5,2018,4310524,0.29966194365232623
31391,tt2193021,Arrow,7.0,2018.857142857143,8.0,2012.0,8.22272727272727,43836,75951.0,2018,4310524,1.016952927300718
31516,tt2215842,Father Brown,6.0,2018.0,9.0,2013.0,7.85,2370,2810.25,2018,4310524,0.054981714520090826
31610,tt2230051,High School DxD,4.0,2018.0,4.0,2012.0,7.9692307692307685,951,1532.75,2018,4310524,0.02206228291502379
31707,tt2244495,The Eric Andre Show,4.0,2018.75,5.0,2012.0,8.563636363636364,1627,1807.4,2018,4310524,0.037744831022864044
31733,tt2249007,Ray Donovan,6.0,2018.8333333333333,7.0,2013.0,8.524999999999999,8313,10016.857142857143,2018,4310524,0.19285358346224263
31745,tt2250192,Sword Art Online,3.0,2018.0,4.0,2012.0,8.108,5277,7425.0,2018,4310524,0.12242131119093641
31809,tt2261227,Altered Carbon,1.0,2018.0,2.0,2018.0,8.290000000000001,42752,31047.5,2018,4310524,0.9918051726425836
31818,tt2261391,Chicago Fire,8.0,2018.3,11.0,2012.0,8.455,5293,7387.222222222223,2018,4310524,0.12279249576153618
31829,tt2262532,The Fosters,5.0,2018.0,5.0,2013.0,7.95,2713,4356.4,2018,4310524,0.06293898375232339
31939,tt2281375,Nashville,6.0,2018.0,6.0,2012.0,7.8687499999999995,1603,3396.6666666666665,2018,4310524,0.037188054166964385
32129,tt2306299,Vikings,5.0,2018.6,6.0,2013.0,7.87,69828,61465.0,2018,4310524,1.6199422622400432
32181,tt2314952,Comedians in Cars Getting Coffee,8.0,2018.3,11.0,2012.0,7.266666666666667,1601,2346.181818181818,2018,4310524,0.037141656095639415
32534,tt2364582,Agents of S.H.I.E.L.D.,6.0,2018.8333333333333,7.0,2013.0,8.376923076923077,21549,51750.857142857145,2018,4310524,0.4999160194909018
32572,tt2372162,Orange Is the New Black,6.0,2018.0,7.0,2013.0,7.861538461538462,15408,24285.714285714286,2018,4310524,0.3574507414875778
32607,tt2375720,The Doctor Blake Mysteries,6.0,2018.0,6.0,2013.0,7.75,972,1200.3333333333333,2018,4310524,0.022549462663935985
32736,tt2396135,Shetland,5.0,2018.3333333333333,7.0,2013.0,8.116666666666667,1766,2080.6,2018,4310524,0.04096949697994954
32804,tt2402207,The Last Ship,5.0,2018.0,5.0,2014.0,7.719999999999999,4952,8744.0,2018,4310524,0.1148816246006286
32889,tt2431438,Sense8,2.0,2018.0,2.0,2015.0,8.991666666666665,38323,45694.5,2018,4310524,0.889056643693435
32914,tt2433738,Wentworth,6.0,2018.0,9.0,2013.0,8.783333333333333,3195,3290.5555555555557,2018,4310524,0.07412091894164144
32991,tt2467372,Brooklyn Nine-Nine,6.0,2018.7142857142858,8.0,2013.0,8.083333333333336,41565,44441.875,2018,4310524,0.9642679173112132
33296,tt2575988,Silicon Valley,5.0,2018.0,6.0,2014.0,8.1,10714,13566.5,2018,4310524,0.24855446808787052
33370,tt2610260,Honest Trailers,12.0,2018.1875,17.0,2012.0,7.416666666666667,1025,1391.1176470588234,2018,4310524,0.02377901155404772
33371,tt2610260,Honest Trailers,13.0,2018.75,17.0,2012.0,7.528571428571428,1068,1391.1176470588234,2018,4310524,0.024776570087534602
33426,tt2632424,The Originals,5.0,2018.0,5.0,2013.0,8.476923076923075,12128,20230.8,2018,4310524,0.2813579045146251
33480,tt2649356,Sharp Objects,1.0,2018.0,1.0,2018.0,8.3125,24977,24977.0,2018,4310524,0.5794423137419024
33522,tt2660806,Mom,6.0,2018.7142857142858,8.0,2013.0,7.881818181818182,5072,5902.625,2018,4310524,0.11766550888012688
33530,tt2661044,The 100,5.0,2018.0,7.0,2014.0,8.653846153846153,35116,53410.28571428572,2018,4310524,0.8146573363238437
33559,tt2674806,Inside No. 9,5.0,2018.6666666666667,7.0,2014.0,7.728571428571429,6788,8276.666666666666,2018,4310524,0.15747505407695214
33605,tt2701582,Endeavour,6.0,2018.4285714285713,8.0,2012.0,8.525,3486,4215.428571428572,2018,4310524,0.08087183831942474
33618,tt2708480,The Terror,1.0,2018.0,2.0,2018.0,8.34,23025,14951.0,2018,4310524,0.5341577961287305
33639,tt2711738,The Tunnel,3.0,2018.0,3.0,2013.0,8.066666666666668,1354,1988.3333333333333,2018,4310524,0.03141149428700548
33647,tt2712516,The Thundermans,4.0,2018.0,4.0,2013.0,8.082758620689654,1553,1396.75,2018,4310524,0.03602810238384011
33659,tt2712740,The Goldbergs,6.0,2018.0,9.0,2013.0,7.382608695652174,5130,6290.375,2018,4310524,0.11901105294855104
33792,tt2741602,The Blacklist,6.0,2018.0,9.0,2013.0,8.436363636363636,24972,32049.375,2018,4310524,0.57932631856359
33889,tt2771780,Teen Titans Go!,5.0,2018.3333333333333,7.0,2013.0,5.607843137254904,2203,4565.857142857143,2018,4310524,0.05110747556445574
33992,tt2802850,Fargo,3.0,2018.6666666666667,4.0,2014.0,8.5,48241,58644.75,2018,4310524,1.119144679393967
34001,tt2805096,Chicago P.D.,7.0,2018.6666666666667,10.0,2014.0,8.45,6215,7943.125,2018,4310524,0.1441820066423479
34180,tt2874692,When Calls the Heart,6.0,2018.375,9.0,2014.0,8.07,1669,4187.0,2018,4310524,0.03871919052068844
34217,tt2891574,Ballers,4.0,2018.0,5.0,2015.0,7.7666666666666675,9623,10283.0,2018,4310524,0.22324432018009877
34525,tt3006802,Outlander,5.0,2018.6666666666667,7.0,2014.0,8.666666666666666,18948,37639.4,2018,4310524,0.4395753277327768
34634,tt3038546,Mike Tyson Mysteries,3.0,2018.0,4.0,2014.0,7.9449999999999985,1134,1161.5,2018,4310524,0.02630770644125865
34683,tt3061046,Steven Universe,5.0,2018.6,6.0,2013.0,8.717857142857142,31536,30758.333333333332,2018,4310524,0.7316047886521453
34687,tt3061050,Clarence,3.0,2018.0,3.0,2013.0,7.675,717,1604.6666666666667,2018,4310524,0.01663370857000216
34719,tt3066242,RWBY,6.0,2018.4285714285713,8.0,2012.0,8.342857142857143,2031,2572.5,2018,4310524,0.04711724143050822
34858,tt3107288,The Flash,5.0,2018.0,8.0,2014.0,7.968181818181819,48652,74255.71428571429,2018,4310524,1.1286794830512485
34993,tt3148266,12 Monkeys,4.0,2018.0,4.0,2015.0,9.009090909090908,9071,11377.0,2018,4310524,0.2104384524944067
35189,tt3205802,How to Get Away with Murder,5.0,2018.8,6.0,2014.0,8.440000000000001,14084,22164.166666666668,2018,4310524,0.32673521827044694
35244,tt3228904,Empire,4.0,2018.0,6.0,2015.0,7.122222222222224,2975,4485.5,2018,4310524,0.06901713109589461
35251,tt3230454,The Last Man on Earth,4.0,2018.0,4.0,2015.0,7.372222222222222,6937,9979.25,2018,4310524,0.16093171039066248
35256,tt3230854,The Expanse,4.0,2018.6,6.0,2015.0,8.66,23564,30754.2,2018,4310524,0.5466620763508102
35366,tt3281796,Power,5.0,2018.8,6.0,2014.0,8.639999999999999,4351,5322.166666666667,2018,4310524,0.10093900416747477
35397,tt3288518,Younger,4.0,2018.0,7.0,2015.0,7.800000000000001,2063,2201.4285714285716,2018,4310524,0.047859610571707754
35447,tt3314218,UnREAL,4.0,2018.0,4.0,2015.0,7.637499999999999,1012,1959.0,2018,4310524,0.02347742409043541
35460,tt3322310,Iron Fist,2.0,2018.0,2.0,2017.0,7.500000000000002,17011,29016.0,2018,4310524,0.39463879565454224
35463,tt3322312,Daredevil,3.0,2018.0,3.0,2015.0,9.061538461538463,74607,96214.0,2018,4310524,1.7308104536710618
35465,tt3322314,Luke Cage,2.0,2018.0,2.0,2016.0,7.592307692307691,21361,31417.5,2018,4310524,0.4955546007863545
35649,tt3398228,BoJack Horseman,5.0,2018.8,6.0,2014.0,8.758333333333331,45968,45394.0,2018,4310524,1.0664132713331371
35654,tt3398540,Haikyuu!!,3.0,2018.0,4.0,2014.0,9.263636363636364,3598,6415.75,2018,4310524,0.08347013031362312
35762,tt3444938,The Tonight Show Starring Jimmy Fallon,5.0,2018.0,8.0,2014.0,6.652879581151835,3218,3412.875,2018,4310524,0.0746544967618786
35865,tt3468798,Baskets,3.0,2018.0,4.0,2016.0,7.5200000000000005,1437,1951.5,2018,4310524,0.03333701424699178
35936,tt3487356,Black-ish,5.0,2018.5714285714287,8.0,2014.0,6.913043478260868,3202,4232.571428571428,2018,4310524,0.07428331219127883
35970,tt3498622,Fortitude,3.0,2018.0,3.0,2015.0,6.675000000000001,796,3394.0,2018,4310524,0.018466432387338524
35997,tt3501074,Madam Secretary,5.0,2018.0,6.0,2014.0,7.82,4081,5331.0,2018,4310524,0.09467526453860366
36003,tt3501584,iZombie,4.0,2018.0,5.0,2015.0,7.938461538461539,7287,11663.8,2018,4310524,0.16905137287253244
36011,tt3502172,Mozart in the Jungle,4.0,2018.0,4.0,2014.0,7.9,2308,3855.0,2018,4310524,0.05354337430901672
36016,tt3502248,Bosch,5.0,2018.6666666666667,7.0,2014.0,8.7,8111,9146.142857142857,2018,4310524,0.18816737825842056
36045,tt3513388,Late Night with Seth Meyers,5.0,2018.0,8.0,2014.0,5.957792207792209,2276,1765.0,2018,4310524,0.05280100516781718
36053,tt3514324,Scorpion,4.0,2018.0,4.0,2014.0,7.71818181818182,6662,11453.25,2018,4310524,0.15455197558347894
36090,tt3526078,Schitt's Creek,4.0,2018.0,6.0,2015.0,8.36923076923077,14751,15549.333333333334,2018,4310524,0.34220897505732484
36104,tt3530232,Last Week Tonight with John Oliver,5.0,2018.0,8.0,2014.0,8.113333333333333,7399,7971.75,2018,4310524,0.17164966486673083
36158,tt3551096,Fresh Off the Boat,4.0,2018.0,6.0,2015.0,7.35263157894737,3185,4100.333333333333,2018,4310524,0.07388892858501658
36206,tt3560084,NCIS: New Orleans,5.0,2018.6666666666667,7.0,2014.0,7.995833333333334,4855,4977.0,2018,4310524,0.1126313181413675
36298,tt3596174,Henry Danger,4.0,2018.5,5.0,2014.0,7.545,877,1321.6,2018,4310524,0.020345554275999857
36313,tt3597790,Angie Tribeca,4.0,2018.0,4.0,2016.0,7.379999999999998,819,1581.0,2018,4310524,0.01900001020757569
36318,tt3597912,The Royals,4.0,2018.0,4.0,2015.0,8.629999999999999,1054,1483.75,2018,4310524,0.024451783588259803
36321,tt3598030,K.C. Undercover,3.0,2018.0,3.0,2015.0,8.075,594,1018.0,2018,4310524,0.013780227183516435
36352,tt3609352,Grace and Frankie,4.0,2018.5,7.0,2015.0,8.076923076923078,5765,6374.833333333333,2018,4310524,0.13374244059422938
36427,tt3636060,Poldark,4.0,2018.0,5.0,2015.0,8.350000000000001,2541,3594.6,2018,4310524,0.058948749618375866
36514,tt3663490,The Librarians,4.0,2018.0,4.0,2013.0,8.125,4012,5339.75,2018,4310524,0.09307453107789215
36611,tt3697842,The Late Show with Stephen Colbert,4.0,2018.0,7.0,2015.0,6.874871794871796,4568,3621.5714285714284,2018,4310524,0.10597319490623414
36689,tt3729898,Hap and Leonard,3.0,2018.0,3.0,2016.0,8.083333333333334,1066,1370.3333333333333,2018,4310524,0.02473017201620963
36713,tt3743822,Fear the Walking Dead,4.0,2018.0,7.0,2015.0,7.30625,38519,39453.666666666664,2018,4310524,0.8936036546832822
36725,tt3747572,Grantchester,4.0,2018.2,6.0,2014.0,7.616666666666666,1770,1580.3333333333333,2018,4310524,0.04106229312259948
